date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:16:07	906588/906588	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jun%202018%2010:29:55%20GMT	http://ericryananderson.imgix.net/570_era_ernestalexander_2017_139.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_ernestalexander_2017_139.jpg	(from http://www.ericryananderson.com/)
20:16:07	25433/25433	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:07%20GMT	http://www.ericryananderson.com/project-grid/tonys-portfolio	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project-grid/tonys-portfolio.html	(from http://www.ericryananderson.com/)
20:16:08	14277/14277	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Feb%202018%2022:55:23%20GMT	http://ericryananderson.imgix.net/siteGray/570_ericryananderson_careymulligan_01.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_ericryananderson_careymulligan_01.png	(from http://www.ericryananderson.com/)
20:16:08	772882/772882	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jun%202018%208:36:20%20GMT	http://ericryananderson.imgix.net/570_ericryananderson_careymulligan_01.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_ericryananderson_careymulligan_01.jpg	(from http://www.ericryananderson.com/)
20:16:08	39524/39524	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:08%20GMT	http://www.ericryananderson.com/project/under-armour	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/under-armour.html	(from http://www.ericryananderson.com/)
20:16:08	9946/9946	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Mar%202018%204:33:59%20GMT	http://ericryananderson.imgix.net/siteGray/570_anderson_uafall15_001.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_anderson_uafall15_001.png	(from http://www.ericryananderson.com/)
20:16:08	349643/349643	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Aug%202018%2014:14:06%20GMT	http://ericryananderson.imgix.net/570_anderson_uafall15_001.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_anderson_uafall15_001.jpg	(from http://www.ericryananderson.com/)
20:16:09	28103/28103	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:09%20GMT	http://www.ericryananderson.com/project/john-legend	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/john-legend.html	(from http://www.ericryananderson.com/)
20:16:09	3517/3517	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202018%200:04:08%20GMT	http://ericryananderson.imgix.net/siteGray/570_screen-shot-2015-11-18-at-54214-pmpng.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_screen-shot-2015-11-18-at-54214-pmpng.png	(from http://www.ericryananderson.com/)
20:16:09	1227933/1227933	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Aug%202018%202:40:35%20GMT	http://ericryananderson.imgix.net/570_screen-shot-2015-11-18-at-54214-pmpng.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_screen-shot-2015-11-18-at-54214-pmpng.png	(from http://www.ericryananderson.com/)
20:16:09	21790/21790	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:09%20GMT	http://www.ericryananderson.com/project/tracksmith	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/tracksmith.html	(from http://www.ericryananderson.com/)
20:16:10	6013/6013	---M--	200	added ('OK')	image/png	date:Fri,%2004%20May%202018%2015:33:41%20GMT	http://ericryananderson.imgix.net/siteGray/570_ericryananderson_tracksmith_0003b.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_ericryananderson_tracksmith_0003b.png	(from http://www.ericryananderson.com/)
20:16:10	703980/703980	---M--	200	added ('OK')	image/jpeg	date:Thu,%2026%20Jul%202018%202:16:38%20GMT	http://ericryananderson.imgix.net/570_ericryananderson_tracksmith_0003b.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_ericryananderson_tracksmith_0003b.jpg	(from http://www.ericryananderson.com/)
20:16:10	32165/32165	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:10%20GMT	http://www.ericryananderson.com/project/american-express	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/american-express.html	(from http://www.ericryananderson.com/)
20:16:10	4472/4472	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202017%208:37:48%20GMT	http://ericryananderson.imgix.net/siteGray/570_era_amex_lukes_2723.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_era_amex_lukes_2723.png	(from http://www.ericryananderson.com/)
20:16:11	289141/289141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Jul%202018%2021:36:30%20GMT	http://ericryananderson.imgix.net/570_era_amex_lukes_2723.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_amex_lukes_2723.jpg	(from http://www.ericryananderson.com/)
20:16:11	31421/31421	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:11%20GMT	http://www.ericryananderson.com/project-grid/blackberry	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project-grid/blackberry.html	(from http://www.ericryananderson.com/)
20:16:11	4472/4472	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jul%202018%204:36:28%20GMT	http://ericryananderson.imgix.net/siteGray/570_anderson_bb_duffmckagan_4716.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_anderson_bb_duffmckagan_4716.png	(from http://www.ericryananderson.com/)
20:16:11	165745/165745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jun%202018%2011:51:02%20GMT	http://ericryananderson.imgix.net/570_anderson_bb_duffmckagan_4716.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_anderson_bb_duffmckagan_4716.jpg	(from http://www.ericryananderson.com/)
20:16:11	19388/19388	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:11%20GMT	http://www.ericryananderson.com/project/texas-bullriding	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/texas-bullriding.html	(from http://www.ericryananderson.com/)
20:16:12	9439/9439	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Feb%202018%2014:13:50%20GMT	http://ericryananderson.imgix.net/siteGray/570_ericryananderson_bullriding_001.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_ericryananderson_bullriding_001.png	(from http://www.ericryananderson.com/)
20:16:12	753180/753180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202018%2010:19:38%20GMT	http://ericryananderson.imgix.net/570_ericryananderson_bullriding_001.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_ericryananderson_bullriding_001.jpg	(from http://www.ericryananderson.com/)
20:16:12	13722/13722	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:12%20GMT	http://www.ericryananderson.com/project/panama-wedding	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/panama-wedding.html	(from http://www.ericryananderson.com/)
20:16:12	4472/4472	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Oct%202017%2012:41:21%20GMT	http://ericryananderson.imgix.net/siteGray/570_anderson_panamawedding_000b.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_anderson_panamawedding_000b.png	(from http://www.ericryananderson.com/)
20:16:12	181926/181926	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%205:15:35%20GMT	http://ericryananderson.imgix.net/570_anderson_panamawedding_000b.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_anderson_panamawedding_000b.jpg	(from http://www.ericryananderson.com/)
20:16:13	16882/16882	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:13%20GMT	http://www.ericryananderson.com/project-grid/amex-open	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project-grid/amex-open.html	(from http://www.ericryananderson.com/)
20:16:13	10509/10509	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Jul%202018%2013:07:12%20GMT	http://ericryananderson.imgix.net/siteGray/570_era_9949.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_era_9949.png	(from http://www.ericryananderson.com/)
20:16:13	642941/642941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jul%202018%209:38:28%20GMT	http://ericryananderson.imgix.net/570_era_9949.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_9949.jpg	(from http://www.ericryananderson.com/)
20:16:13	9704/9704	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:13%20GMT	http://www.ericryananderson.com/project/drew-holcomb	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/drew-holcomb.html	(from http://www.ericryananderson.com/)
20:16:14	796/796	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Mar%202018%2016:08:50%20GMT	http://ericryananderson.imgix.net/siteGray/570_drew_holcomb_01gif.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_drew_holcomb_01gif.png	(from http://www.ericryananderson.com/)
20:16:14	16655/16655	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:14%20GMT	http://www.ericryananderson.com/project/sharon-van-etten	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/sharon-van-etten.html	(from http://www.ericryananderson.com/)
20:16:14	2888/2888	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jul%202018%207:54:23%20GMT	http://ericryananderson.imgix.net/siteGray/570_era_sve_thumb.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_era_sve_thumb.png	(from http://www.ericryananderson.com/)
20:16:14	117502/117502	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2013:14:24%20GMT	http://ericryananderson.imgix.net/570_era_sve_thumb.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_sve_thumb.jpg	(from http://www.ericryananderson.com/)
20:16:15	5629973/5629973	---M--	200	added ('OK')	image/gif	etag:%2255e815-52a7c9b03f747%22	http://www.ericryananderson.com/images/pics/570_drew_holcomb_01gif.gif	C:/My%20Web%20Sites/Website/www.ericryananderson.com/images/pics/570_drew_holcomb_01gif.gif	(from http://www.ericryananderson.com/)
20:16:15	14641/14641	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:14%20GMT	http://www.ericryananderson.com/project-grid/florence-welch	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project-grid/florence-welch.html	(from http://www.ericryananderson.com/)
20:16:15	4472/4472	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202018%2018:31:56%20GMT	http://ericryananderson.imgix.net/siteGray/570_era_bbflorence_170.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_era_bbflorence_170.png	(from http://www.ericryananderson.com/)
20:16:15	320574/320574	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Aug%202018%2012:15:37%20GMT	http://ericryananderson.imgix.net/570_era_bbflorence_170.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_bbflorence_170.jpg	(from http://www.ericryananderson.com/)
20:16:15	9940/9940	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:15%20GMT	http://www.ericryananderson.com/project/sweetgreen	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/sweetgreen.html	(from http://www.ericryananderson.com/)
20:16:16	796/796	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Mar%202018%2012:54:26%20GMT	http://ericryananderson.imgix.net/siteGray/570_sweetgreen2gif.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_sweetgreen2gif.png	(from http://www.ericryananderson.com/)
20:16:16	17661/17661	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:16%20GMT	http://www.ericryananderson.com/project/noah-baumbach	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/noah-baumbach.html	(from http://www.ericryananderson.com/)
20:16:16	3426157/3426157	---M--	200	added ('OK')	image/gif	etag:%2234476d-52a7c9e37b87a%22	http://www.ericryananderson.com/images/pics/570_sweetgreen2gif.gif	C:/My%20Web%20Sites/Website/www.ericryananderson.com/images/pics/570_sweetgreen2gif.gif	(from http://www.ericryananderson.com/)
20:16:16	2888/2888	---M--	200	added ('OK')	image/png	date:Sat,%2021%20Oct%202017%207:44:47%20GMT	http://ericryananderson.imgix.net/siteGray/570_era_bkmag_baumbach_029.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_era_bkmag_baumbach_029.png	(from http://www.ericryananderson.com/)
20:16:16	602937/602937	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Jul%202018%2022:48:37%20GMT	http://ericryananderson.imgix.net/570_era_bkmag_baumbach_029.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_era_bkmag_baumbach_029.jpg	(from http://www.ericryananderson.com/)
20:16:17	16287/16287	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:17%20GMT	http://www.ericryananderson.com/project/jidenna	C:/My%20Web%20Sites/Website/www.ericryananderson.com/project/jidenna.html	(from http://www.ericryananderson.com/)
20:16:17	2346/2346	---M--	200	added ('OK')	image/png	date:Mon,%2015%20Jan%202018%2018:57:09%20GMT	http://ericryananderson.imgix.net/siteGray/570_anderson_jidenna_thumb.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/570_anderson_jidenna_thumb.png	(from http://www.ericryananderson.com/)
20:16:17	137394/137394	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Aug%202018%2012:15:37%20GMT	http://ericryananderson.imgix.net/570_anderson_jidenna_thumb.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/570_anderson_jidenna_thumb.jpg	(from http://www.ericryananderson.com/)
20:16:17	92629/92629	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	C:/My%20Web%20Sites/Website/ajax.googleapis.com/ajax/libs/jquery/1.9.1/jquery.min.js	(from http://www.ericryananderson.com/)
20:16:18	11878/11878	---M-Z	200	added ('OK')	application/javascript	etag:%222e66-52a7d3c7d00d0%22	http://www.ericryananderson.com/js/modernizr.custom.24171.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/modernizr.custom.24171.js	(from http://www.ericryananderson.com/)
20:16:18	37074/37074	---M-Z	200	added ('OK')	application/javascript	etag:%2290d2-52a7d3c6f9359%22	http://www.ericryananderson.com/js/imgix.min.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/imgix.min.js	(from http://www.ericryananderson.com/)
20:16:18	28953/28953	---M-Z	200	added ('OK')	application/javascript	etag:%227119-52a7d3c7ec5ef%22	http://www.ericryananderson.com/js/masonry.pkgd.min.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/masonry.pkgd.min.js	(from http://www.ericryananderson.com/)
20:16:18	26643/26643	---M-Z	200	added ('OK')	application/javascript	etag:%226813-52a7d3c7148d8%22	http://www.ericryananderson.com/js/imagesloaded.pkgd.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/imagesloaded.pkgd.js	(from http://www.ericryananderson.com/)
20:16:18	5763/5763	---M-Z	200	added ('OK')	application/javascript	etag:%221683-52a7d3c6c95bb%22	http://www.ericryananderson.com/js/AnimOnScroll.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/AnimOnScroll.js	(from http://www.ericryananderson.com/)
20:16:19	1835/1835	---M-Z	200	added ('OK')	application/javascript	etag:%2272b-52a7d3c6cb4fb%22	http://www.ericryananderson.com/js/classie.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/classie.js	(from http://www.ericryananderson.com/)
20:16:19	48221/48221	---M-Z	200	added ('OK')	application/javascript	etag:%22bc5d-52a7d3c8a6e47%22	http://www.ericryananderson.com/js/skrollr.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/skrollr.js	(from http://www.ericryananderson.com/)
20:16:19	2447/2447	---M-Z	200	added ('OK')	application/javascript	etag:%2298f-52a7d3c7d9d10%22	http://www.ericryananderson.com/js/jquery.scrollTo.min.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/jquery.scrollTo.min.js	(from http://www.ericryananderson.com/)
20:16:19	22940/22940	---M-Z	200	added ('OK')	application/javascript	etag:%22599c-52a7d3c72bfd7%22	http://www.ericryananderson.com/js/jquery.cycle2.min.js	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/jquery.cycle2.min.js	(from http://www.ericryananderson.com/)
20:16:20	8627/8627	---M-Z	200	added ('OK')	application/javascript	etag:%2221b3-5698548517070%22	http://www.ericryananderson.com/js/site.js?v=1886560918	C:/My%20Web%20Sites/Website/www.ericryananderson.com/js/sitec7ea.js	(from http://www.ericryananderson.com/)
20:16:20	35266/35266	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	C:/My%20Web%20Sites/Website/www.google-analytics.com/analytics.js	(from http://www.ericryananderson.com/)
20:16:20	1219/1219	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Aug%202018%203:18:23%20GMT	http://ericryananderson.imgix.net/added.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/added.png	(from http://www.ericryananderson.com/css/styles.css?v=1153219623)
20:16:21	45690/45690	---M-Z	200	added ('OK')	text/css	etag:%22b27a-56ab020d0e6db%22	http://www.ericryananderson.com/css/styles.css?v=2086626593	C:/My%20Web%20Sites/Website/www.ericryananderson.com/css/styles1ce0.css	(from http://www.ericryananderson.com/grid/overview)
20:16:21	28032/28032	---M-Z	200	added ('OK')	text/css	etag:%226d80-56996d6c85ad2%22	http://www.ericryananderson.com/css/styles_mobile.css?v=1146836741	C:/My%20Web%20Sites/Website/www.ericryananderson.com/css/styles_mobile8cd9.css	(from http://www.ericryananderson.com/grid/overview)
20:16:21	32112/32112	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:21%20GMT	http://www.ericryananderson.com/slideshow/overview	C:/My%20Web%20Sites/Website/www.ericryananderson.com/slideshow/overview.html	(from http://www.ericryananderson.com/grid/overview)
20:16:22	43859/43859	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Aug%202018%2000:16:21%20GMT	http://www.ericryananderson.com/scroll/overview	C:/My%20Web%20Sites/Website/www.ericryananderson.com/scroll/overview.html	(from http://www.ericryananderson.com/grid/overview)
20:16:22	17616/17616	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Apr%202018%2020:20:07%20GMT	http://ericryananderson.imgix.net/siteGray/607_ericryananderson_portfolio_001.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/607_ericryananderson_portfolio_001.png	(from http://www.ericryananderson.com/grid/overview)
20:16:22	7858/7858	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Aug%202018%2016:14:55%20GMT	http://ericryananderson.imgix.net/siteGray/607_ericryananderson_portfolio_002.png	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/siteGray/607_ericryananderson_portfolio_002.png	(from http://www.ericryananderson.com/grid/overview)
20:16:22	1417897/1417897	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Aug%202018%2022:53:35%20GMT	http://ericryananderson.imgix.net/607_ericryananderson_portfolio_001.jpg	C:/My%20Web%20Sites/Website/ericryananderson.imgix.net/607_ericryananderson_portfolio_001.jpg	(from http://www.ericryananderson.com/grid/overview)
